Order_ID,Order_Date,Customer_ID,Customer_Name,City,Category,Sub_Category,Product_ID,Product_Name,Quantity,Price,Discount,Revenue,Profit,Payment_Method
ORD1993,2024-05-19,CUST908,Aarav,Kolkata,Clothing,Jeans,PROD2207,Jeans 10,2,37772.29,0.27,55147.54,11387.22,Credit Card
ORD1994,2023-09-17,CUST516,Kabir,Bangalore,Accessories,Watch,PROD1322,Watch 25,3,24746.33,0.27,54194.46,4717.11,UPI
ORD1995,2024-09-28,CUST659,Aarav,Delhi,Accessories,Belt,PROD6574,Belt 41,3,38052.18,0.09,103882.45,26182.77,COD
ORD1996,2024-09-29,CUST573,Rahul,Delhi,Accessories,Belt,PROD9281,Belt 19,5,1071.19,0.18,4391.88,743.11,COD
ORD1997,2024-02-09,CUST734,Diya,Lucknow,Home,Mattress,PROD3990,Mattress 28,3,48823.73,0.05,139147.63,38972.62,UPI
ORD1998,2024-05-13,CUST406,Arjun,Mumbai,Clothing,Shoes,PROD6777,Shoes 47,2,28029.94,0.11,49893.29,9402.61,Netbanking
ORD1999,2023-09-16,CUST957,Aditi,Ahmedabad,Electronics,Laptop,PROD3143,Laptop 45,5,39303.07,0.26,145421.36,12711.19,UPI
ORD2000,2024-09-08,CUST957,Sanya,Hyderabad,Electronics,Tablet,PROD6832,Tablet 36,3,35201.77,0.15,89764.51,5142.14,Netbanking
ORD2001,2024-07-14,CUST610,Meera,Jaipur,Accessories,Wallet,PROD8663,Wallet 8,3,35224.27,0.05,100389.17,24857.41,Credit Card
ORD2002,2023-02-10,CUST137,Diya,Kolkata,Clothing,Shoes,PROD2663,Shoes 32,2,38475.09,0.15,65407.65,18118.38,Netbanking
ORD2003,2023-04-18,CUST380,Aditi,Pune,Home,Mattress,PROD5168,Mattress 45,1,10584.45,0.02,10372.76,1926.12,UPI
ORD2004,2023-12-07,CUST286,Rohan,Pune,Accessories,Watch,PROD9482,Watch 47,4,42894.89,0.27,125253.08,25710.69,UPI
ORD2005,2024-04-18,CUST472,Priya,Jaipur,Clothing,Shoes,PROD9511,Shoes 10,1,23622.99,0.03,22914.3,5234.35,UPI
ORD2006,2023-01-23,CUST740,Arjun,Kolkata,Home,Curtains,PROD6730,Curtains 46,5,49923.37,0.08,229647.5,57778.95,Netbanking
ORD2007,2024-08-09,CUST163,Aarav,Delhi,Electronics,Tablet,PROD1608,Tablet 47,4,49284.27,0.03,191222.97,10978.19,COD
ORD2008,2024-05-17,CUST756,Meera,Chennai,Clothing,Dress,PROD2198,Dress 10,1,33090.91,0.26,24487.27,1507.68,Netbanking
ORD2009,2023-09-02,CUST473,Sanya,Kolkata,Electronics,Headphones,PROD7826,Headphones 1,1,8835.66,0.06,8305.52,1219.15,COD
ORD2010,2023-01-20,CUST408,Sanya,Lucknow,Clothing,Jeans,PROD4582,Jeans 34,5,5705.48,0.17,23677.74,5607.16,Netbanking
ORD2011,2024-04-29,CUST979,Isha,Lucknow,Accessories,Sunglasses,PROD7894,Sunglasses 43,4,9678.3,0.01,38326.07,3525.35,Credit Card
ORD2012,2023-07-07,CUST538,Kabir,Kolkata,Accessories,Bag,PROD1293,Bag 49,5,28611.01,0.04,137332.85,10958.66,Netbanking
ORD2013,2024-12-27,CUST777,Meera,Jaipur,Accessories,Belt,PROD9410,Belt 16,3,31416.62,0.14,81054.88,7942.24,Credit Card
ORD2014,2023-02-12,CUST964,Meera,Pune,Clothing,Jacket,PROD8161,Jacket 23,4,42509.07,0.21,134328.66,33894.38,UPI
ORD2015,2023-01-12,CUST138,Sanya,Chennai,Accessories,Belt,PROD4732,Belt 7,3,4030.34,0.24,9189.18,2265.49,Credit Card
ORD2016,2024-03-01,CUST553,Arjun,Pune,Clothing,Jacket,PROD3890,Jacket 5,1,42299.82,0.24,32147.86,5286.23,Netbanking
ORD2017,2024-05-09,CUST866,Vivaan,Hyderabad,Electronics,Tablet,PROD6153,Tablet 4,4,3046.95,0.24,9262.73,1918.2,UPI
ORD2018,2023-12-02,CUST935,Arjun,Kolkata,Home,Table,PROD3057,Table 42,5,7171.88,0.25,26894.55,7290.86,Netbanking
ORD2019,2024-03-09,CUST718,Diya,Bangalore,Accessories,Belt,PROD5667,Belt 6,5,39224.77,0.07,182395.18,32255.83,Netbanking
ORD2020,2023-10-05,CUST238,Vivaan,Pune,Accessories,Wallet,PROD1368,Wallet 48,5,21436.91,0.01,106112.7,6363.26,Credit Card
ORD2021,2024-06-28,CUST983,Kunal,Kolkata,Accessories,Bag,PROD5424,Bag 35,4,10965.82,0.02,42986.01,11953.82,Credit Card
ORD2022,2024-01-03,CUST805,Kabir,Mumbai,Electronics,Tablet,PROD6299,Tablet 48,5,5263.79,0.06,24739.81,2442.77,COD
ORD2023,2024-04-23,CUST109,Priya,Lucknow,Accessories,Belt,PROD2951,Belt 33,1,31929.13,0.26,23627.56,1239.68,UPI
ORD2024,2024-10-05,CUST913,Ananya,Ahmedabad,Accessories,Belt,PROD3290,Belt 11,3,42632.39,0.18,104875.68,14065.45,Netbanking
ORD2025,2023-11-30,CUST525,Arjun,Delhi,Clothing,Dress,PROD5621,Dress 39,1,12118.29,0.19,9815.81,1573.69,UPI
ORD2026,2023-09-12,CUST893,Sneha,Jaipur,Clothing,Shoes,PROD3456,Shoes 36,2,33819.56,0.03,65609.95,5219.96,Credit Card
ORD2027,2024-01-02,CUST969,Vivaan,Mumbai,Clothing,Jacket,PROD1290,Jacket 6,4,26186.23,0.11,93222.98,12615.11,Credit Card
ORD2028,2023-04-02,CUST375,Priya,Jaipur,Home,Chair,PROD8436,Chair 23,2,2994.53,0.14,5150.59,1020.09,UPI
ORD2029,2024-10-23,CUST860,Vivaan,Bangalore,Accessories,Belt,PROD1364,Belt 5,3,44550.7,0.21,105585.16,15568.77,COD
ORD2030,2024-08-13,CUST798,Kabir,Ahmedabad,Accessories,Bag,PROD3080,Bag 37,5,7774.63,0.03,37706.96,6107.3,COD
ORD2031,2023-10-20,CUST713,Isha,Delhi,Accessories,Sunglasses,PROD3958,Sunglasses 32,5,12517.38,0.07,58205.82,16190.34,Netbanking
ORD2032,2023-09-05,CUST779,Rohan,Delhi,Home,Chair,PROD1830,Chair 10,1,46566.55,0.11,41444.23,2313.52,Credit Card
ORD2033,2024-01-29,CUST631,Aditi,Kolkata,Home,Curtains,PROD3285,Curtains 24,1,4747.92,0.07,4415.57,487.83,COD
ORD2034,2024-06-27,CUST830,Vivaan,Pune,Electronics,Headphones,PROD7147,Headphones 40,1,821.51,0.19,665.42,63.24,COD
ORD2035,2024-10-30,CUST226,Meera,Chennai,Clothing,Jeans,PROD8177,Jeans 4,4,25190.19,0.21,79601.0,14553.82,COD
ORD2036,2023-04-12,CUST345,Meera,Jaipur,Home,Lamp,PROD7742,Lamp 16,5,35080.78,0.12,154355.43,12536.51,Credit Card
ORD2037,2023-10-10,CUST198,Kabir,Kolkata,Clothing,Shoes,PROD9419,Shoes 38,3,33607.75,0.05,95782.09,17172.39,UPI
ORD2038,2023-01-27,CUST994,Aarav,Chennai,Clothing,Dress,PROD2075,Dress 5,2,32405.33,0.29,46015.57,12674.12,Netbanking
ORD2039,2024-11-19,CUST194,Aarav,Jaipur,Home,Curtains,PROD8355,Curtains 30,5,26347.98,0.13,114613.71,33406.26,Netbanking
ORD2040,2024-04-10,CUST468,Kabir,Jaipur,Electronics,Laptop,PROD1247,Laptop 30,1,34573.34,0.2,27658.67,1463.98,Netbanking
ORD2041,2024-08-27,CUST544,Vivaan,Bangalore,Clothing,T-Shirt,PROD1654,T-Shirt 49,5,31877.36,0.17,132291.04,23317.25,Netbanking
ORD2042,2024-07-15,CUST330,Isha,Bangalore,Electronics,Laptop,PROD9200,Laptop 17,1,6523.89,0.19,5284.35,585.81,Netbanking
ORD2043,2023-02-03,CUST167,Vivaan,Chennai,Clothing,Jacket,PROD4188,Jacket 3,1,8635.11,0.19,6994.44,382.56,Netbanking
ORD2044,2024-04-30,CUST114,Priya,Chennai,Electronics,Tablet,PROD2902,Tablet 16,1,10106.77,0.21,7984.35,2314.81,UPI
ORD2045,2024-02-16,CUST427,Rohan,Kolkata,Accessories,Bag,PROD3007,Bag 46,3,3471.88,0.22,8124.2,1055.94,Credit Card
ORD2046,2023-01-03,CUST216,Arjun,Jaipur,Accessories,Sunglasses,PROD6830,Sunglasses 47,1,39825.68,0.04,38232.65,11112.1,COD
ORD2047,2023-09-17,CUST706,Diya,Mumbai,Accessories,Wallet,PROD6557,Wallet 32,5,17030.78,0.06,80044.67,10120.44,Credit Card
ORD2048,2024-04-23,CUST421,Rohan,Jaipur,Clothing,T-Shirt,PROD8305,T-Shirt 26,5,38836.09,0.05,184471.43,17030.91,UPI
ORD2049,2024-01-22,CUST791,Aarav,Jaipur,Electronics,Smartwatch,PROD6863,Smartwatch 10,2,6076.37,0.03,11788.16,1190.9,Netbanking
ORD2050,2023-08-25,CUST856,Isha,Mumbai,Electronics,Headphones,PROD5116,Headphones 1,5,9876.9,0.19,40001.44,8348.06,UPI
ORD2051,2023-07-02,CUST949,Rahul,Ahmedabad,Clothing,Jeans,PROD2679,Jeans 22,4,35617.95,0.15,121101.03,21377.7,Netbanking
ORD2052,2024-04-22,CUST548,Meera,Chennai,Electronics,Headphones,PROD6998,Headphones 39,5,33182.96,0.15,141027.58,41268.89,UPI
ORD2053,2024-06-08,CUST411,Rohan,Bangalore,Clothing,Jeans,PROD8064,Jeans 17,5,46188.81,0.03,224015.73,11923.25,UPI
ORD2054,2023-12-04,CUST682,Kunal,Mumbai,Electronics,Tablet,PROD2891,Tablet 40,3,37797.17,0.01,112257.59,9833.95,Credit Card
ORD2055,2024-06-11,CUST419,Kunal,Lucknow,Electronics,Tablet,PROD8147,Tablet 13,4,23300.62,0.23,71765.91,13848.84,Netbanking
ORD2056,2024-10-30,CUST301,Rohan,Hyderabad,Electronics,Headphones,PROD1704,Headphones 11,4,42425.41,0.04,162913.57,26429.08,Netbanking
ORD2057,2023-04-08,CUST412,Sneha,Chennai,Accessories,Sunglasses,PROD9934,Sunglasses 1,2,20706.12,0.22,32301.55,6376.61,COD
ORD2058,2024-02-21,CUST346,Aarav,Kolkata,Clothing,Shoes,PROD3779,Shoes 4,4,1395.69,0.16,4689.52,1315.19,UPI
ORD2059,2023-04-08,CUST813,Kunal,Mumbai,Clothing,Jeans,PROD6405,Jeans 41,1,3270.61,0.26,2420.25,648.51,UPI
ORD2060,2024-09-24,CUST544,Sneha,Delhi,Home,Chair,PROD9816,Chair 28,5,13734.2,0.1,61803.9,8196.34,COD
ORD2061,2024-09-05,CUST603,Arjun,Pune,Clothing,T-Shirt,PROD5151,T-Shirt 42,3,36452.23,0.21,86391.79,8850.98,COD
ORD2062,2024-12-10,CUST540,Sanya,Bangalore,Home,Chair,PROD3331,Chair 9,4,34056.83,0.23,104895.04,16323.45,Netbanking
ORD2063,2023-08-20,CUST166,Ananya,Lucknow,Electronics,Smartphone,PROD7290,Smartphone 5,4,36737.63,0.11,130785.96,12305.54,Netbanking
ORD2064,2024-06-20,CUST735,Rohan,Jaipur,Home,Lamp,PROD4967,Lamp 11,4,30851.3,0.14,106128.47,28681.26,UPI
ORD2065,2024-06-29,CUST356,Sanya,Jaipur,Clothing,Jeans,PROD8126,Jeans 3,3,36832.47,0.04,106077.51,7269.74,UPI
ORD2066,2023-07-31,CUST461,Aarav,Hyderabad,Home,Chair,PROD4994,Chair 44,4,9862.26,0.22,30770.25,7770.86,Netbanking
ORD2067,2023-07-22,CUST323,Isha,Chennai,Home,Mattress,PROD5616,Mattress 39,5,48812.17,0.1,219654.76,13248.53,COD
ORD2068,2024-07-08,CUST764,Rahul,Pune,Accessories,Belt,PROD8688,Belt 30,3,10871.16,0.08,30004.4,7648.61,UPI
ORD2069,2024-01-26,CUST304,Sanya,Chennai,Accessories,Bag,PROD3621,Bag 1,4,22860.28,0.09,83211.42,5375.15,Netbanking
ORD2070,2023-11-11,CUST160,Rahul,Lucknow,Clothing,Dress,PROD7290,Dress 33,3,36372.72,0.27,79656.26,8147.9,COD
ORD2071,2023-08-25,CUST352,Sneha,Jaipur,Clothing,Shoes,PROD9616,Shoes 38,4,36097.93,0.23,111181.62,6644.96,UPI
ORD2072,2023-02-19,CUST591,Vivaan,Delhi,Accessories,Belt,PROD4482,Belt 16,2,18654.63,0.12,32832.15,4279.64,Credit Card
ORD2073,2023-05-09,CUST433,Kunal,Lucknow,Home,Chair,PROD3758,Chair 5,2,14432.35,0.23,22225.82,1486.37,Credit Card
ORD2074,2023-08-23,CUST406,Kabir,Bangalore,Clothing,Jacket,PROD7387,Jacket 35,1,16393.2,0.25,12294.9,3462.39,UPI
ORD2075,2024-02-14,CUST625,Kunal,Kolkata,Electronics,Tablet,PROD5760,Tablet 1,3,36886.09,0.12,97379.28,5460.2,Credit Card
ORD2076,2023-05-22,CUST263,Aarav,Pune,Clothing,Shoes,PROD7357,Shoes 16,1,15520.39,0.21,12261.11,3335.94,UPI
ORD2077,2023-01-10,CUST722,Aditi,Pune,Home,Lamp,PROD5698,Lamp 20,3,31537.24,0.06,88935.02,10519.03,Netbanking
ORD2078,2024-11-29,CUST129,Diya,Kolkata,Accessories,Sunglasses,PROD2863,Sunglasses 16,2,13759.29,0.03,26693.02,1373.01,Netbanking
ORD2079,2023-04-04,CUST985,Aarav,Chennai,Accessories,Sunglasses,PROD6153,Sunglasses 7,5,1139.03,0.15,4840.88,700.44,Credit Card
ORD2080,2023-09-14,CUST900,Ananya,Chennai,Electronics,Headphones,PROD3318,Headphones 41,4,21548.54,0.3,60335.91,4281.61,Credit Card
ORD2081,2023-08-07,CUST546,Kunal,Kolkata,Clothing,T-Shirt,PROD1983,T-Shirt 12,1,27269.98,0.29,19361.69,1139.85,Credit Card
ORD2082,2024-10-17,CUST243,Meera,Ahmedabad,Home,Curtains,PROD3666,Curtains 50,1,40742.29,0.15,34630.95,7753.67,UPI
ORD2083,2024-04-21,CUST256,Rahul,Mumbai,Clothing,Shoes,PROD7617,Shoes 16,1,15578.73,0.1,14020.86,1635.74,COD
ORD2084,2023-11-13,CUST824,Aditi,Delhi,Electronics,Smartwatch,PROD3982,Smartwatch 30,1,31399.22,0.15,26689.34,7958.2,COD
ORD2085,2023-01-03,CUST353,Diya,Ahmedabad,Clothing,Jacket,PROD5026,Jacket 35,2,28883.11,0.21,45635.31,2631.45,Credit Card
ORD2086,2023-03-10,CUST665,Sanya,Jaipur,Home,Mattress,PROD1838,Mattress 22,3,22534.49,0.05,64223.3,10188.45,Credit Card
ORD2087,2024-01-01,CUST319,Arjun,Chennai,Home,Mattress,PROD9677,Mattress 49,1,28480.12,0.01,28195.32,5698.9,UPI
ORD2088,2023-10-01,CUST942,Arjun,Mumbai,Clothing,Jeans,PROD2509,Jeans 34,3,36334.25,0.22,85022.15,8827.64,UPI
ORD2089,2024-12-14,CUST691,Kunal,Mumbai,Accessories,Wallet,PROD4425,Wallet 5,2,12031.11,0.06,22618.49,1321.14,UPI
ORD2090,2024-11-01,CUST515,Rohan,Delhi,Accessories,Bag,PROD9728,Bag 15,3,49078.11,0.02,144289.64,38923.96,Netbanking
ORD2091,2023-09-13,CUST148,Aditi,Delhi,Electronics,Smartphone,PROD7461,Smartphone 20,5,4946.2,0.18,20279.42,6026.04,COD
ORD2092,2023-06-06,CUST320,Vivaan,Ahmedabad,Clothing,Jacket,PROD9999,Jacket 31,4,15012.75,0.12,52844.88,15162.53,Netbanking
ORD2093,2024-05-25,CUST340,Kabir,Hyderabad,Home,Mattress,PROD3261,Mattress 32,1,22617.54,0.27,16510.8,4378.96,UPI
ORD2094,2024-03-11,CUST442,Meera,Chennai,Accessories,Wallet,PROD4140,Wallet 31,4,46153.1,0.25,138459.3,29318.99,Netbanking
ORD2095,2023-01-16,CUST995,Rahul,Jaipur,Accessories,Bag,PROD7134,Bag 41,3,3897.02,0.19,9469.76,905.96,COD
ORD2096,2024-10-09,CUST855,Arjun,Chennai,Home,Chair,PROD1658,Chair 22,3,39871.29,0.12,105260.21,30567.71,COD
ORD2097,2024-03-23,CUST970,Rohan,Chennai,Clothing,Jeans,PROD9546,Jeans 7,1,687.11,0.15,584.04,57.1,UPI
ORD2098,2024-01-24,CUST507,Isha,Ahmedabad,Clothing,Jacket,PROD1397,Jacket 42,3,33828.73,0.1,91337.57,8436.35,COD
ORD2099,2024-12-28,CUST187,Rohan,Bangalore,Electronics,Headphones,PROD1081,Headphones 35,4,28640.95,0.25,85922.85,14850.65,Credit Card
ORD2100,2024-07-23,CUST199,Kabir,Mumbai,Home,Chair,PROD8103,Chair 36,1,37363.02,0.01,36989.39,7224.09,Netbanking
ORD2101,2023-11-24,CUST803,Vivaan,Chennai,Electronics,Smartphone,PROD3235,Smartphone 35,4,40268.55,0.01,159463.46,16111.84,UPI
ORD2102,2023-10-25,CUST734,Vivaan,Kolkata,Electronics,Headphones,PROD3403,Headphones 4,2,47739.95,0.27,69700.33,18390.49,UPI
ORD2103,2023-09-20,CUST532,Isha,Kolkata,Accessories,Bag,PROD8051,Bag 18,3,10731.5,0.19,26077.55,7101.44,Netbanking
ORD2104,2023-12-17,CUST643,Rohan,Jaipur,Clothing,Jacket,PROD7620,Jacket 11,4,43112.33,0.22,134510.47,13419.64,Netbanking
ORD2105,2024-12-11,CUST605,Isha,Ahmedabad,Accessories,Watch,PROD3537,Watch 45,5,13706.39,0.01,67846.63,18106.51,Netbanking
ORD2106,2023-10-24,CUST113,Aditi,Pune,Accessories,Bag,PROD5013,Bag 21,1,24713.59,0.0,24713.59,2244.45,Credit Card
ORD2107,2024-07-22,CUST200,Kabir,Chennai,Home,Mattress,PROD8712,Mattress 14,2,5824.66,0.14,10018.42,2164.79,Credit Card
ORD2108,2024-05-25,CUST167,Meera,Chennai,Clothing,Dress,PROD1027,Dress 40,3,19305.17,0.14,49807.34,12501.97,COD
ORD2109,2023-07-18,CUST969,Diya,Delhi,Electronics,Headphones,PROD8930,Headphones 14,4,12013.89,0.22,37483.34,10123.65,UPI
ORD2110,2023-10-13,CUST775,Kunal,Hyderabad,Clothing,Jacket,PROD1243,Jacket 29,5,36788.28,0.19,148992.53,24916.09,Netbanking
ORD2111,2024-02-01,CUST260,Sneha,Bangalore,Electronics,Smartwatch,PROD8330,Smartwatch 15,2,28716.65,0.24,43649.31,11857.46,Netbanking
ORD2112,2024-02-17,CUST631,Isha,Mumbai,Electronics,Tablet,PROD7537,Tablet 26,3,44919.09,0.3,94330.09,11265.41,Netbanking
ORD2113,2023-06-01,CUST413,Rahul,Chennai,Electronics,Smartphone,PROD1599,Smartphone 41,3,34108.29,0.14,87999.39,8650.38,UPI
ORD2114,2024-10-02,CUST898,Sneha,Kolkata,Electronics,Smartwatch,PROD3341,Smartwatch 1,2,46626.17,0.13,81129.54,15004.26,Netbanking
ORD2115,2024-05-21,CUST600,Sanya,Lucknow,Clothing,Shoes,PROD7431,Shoes 9,1,49485.26,0.03,48000.7,3824.3,COD
ORD2116,2023-02-08,CUST870,Aditi,Bangalore,Clothing,Shoes,PROD1729,Shoes 41,5,29035.53,0.04,139370.54,41008.49,UPI
ORD2117,2024-10-29,CUST825,Meera,Jaipur,Accessories,Watch,PROD2049,Watch 19,5,34359.57,0.19,139156.26,7862.35,Netbanking
ORD2118,2024-12-15,CUST737,Rahul,Lucknow,Clothing,Shoes,PROD1717,Shoes 36,3,14666.7,0.29,31240.07,5966.89,Credit Card
ORD2119,2024-05-01,CUST287,Kunal,Chennai,Clothing,Jeans,PROD4763,Jeans 26,5,3050.36,0.2,12201.44,1040.52,Netbanking
ORD2120,2024-10-14,CUST373,Isha,Lucknow,Accessories,Bag,PROD1339,Bag 40,2,45640.38,0.26,67547.76,4475.93,COD
ORD2121,2024-01-23,CUST630,Aditi,Jaipur,Electronics,Tablet,PROD8520,Tablet 38,1,43464.97,0.13,37814.52,3151.27,Credit Card
ORD2122,2024-05-11,CUST345,Vivaan,Hyderabad,Home,Mattress,PROD8062,Mattress 6,4,9442.58,0.02,37014.91,3362.54,Netbanking
ORD2123,2023-05-12,CUST776,Rohan,Kolkata,Electronics,Laptop,PROD3464,Laptop 43,3,16351.54,0.26,36300.42,6248.33,Credit Card
ORD2124,2023-04-18,CUST264,Rohan,Delhi,Home,Chair,PROD5145,Chair 24,3,41331.13,0.26,91755.11,18993.28,COD
ORD2125,2024-11-20,CUST479,Sanya,Mumbai,Electronics,Tablet,PROD4434,Tablet 33,1,33976.42,0.24,25822.08,1497.79,Credit Card
ORD2126,2023-02-21,CUST927,Priya,Hyderabad,Electronics,Smartphone,PROD4723,Smartphone 21,2,33592.94,0.08,61811.01,4689.76,Credit Card
ORD2127,2023-01-20,CUST478,Kabir,Mumbai,Electronics,Headphones,PROD9908,Headphones 41,5,33051.98,0.11,147081.31,43588.95,Credit Card
ORD2128,2023-06-12,CUST836,Ananya,Mumbai,Accessories,Sunglasses,PROD2413,Sunglasses 17,5,8983.66,0.16,37731.37,5385.36,Netbanking
ORD2129,2024-07-31,CUST923,Aarav,Bangalore,Accessories,Sunglasses,PROD6181,Sunglasses 25,4,21015.4,0.18,68930.51,16538.72,UPI
ORD2130,2024-06-28,CUST940,Sanya,Chennai,Accessories,Belt,PROD9835,Belt 33,1,11824.03,0.08,10878.11,1730.42,Netbanking
ORD2131,2023-01-24,CUST148,Kabir,Pune,Electronics,Smartphone,PROD9214,Smartphone 5,4,39516.73,0.05,150163.57,22168.07,Netbanking
ORD2132,2023-08-31,CUST450,Arjun,Chennai,Accessories,Bag,PROD8148,Bag 9,4,25424.28,0.08,93561.35,25041.97,Netbanking
ORD2133,2024-08-18,CUST643,Sanya,Mumbai,Electronics,Laptop,PROD4653,Laptop 43,1,46309.42,0.09,42141.57,10455.68,COD
ORD2134,2024-06-25,CUST378,Rahul,Ahmedabad,Home,Mattress,PROD7733,Mattress 24,5,1898.03,0.06,8920.74,2046.26,UPI
ORD2135,2023-08-18,CUST913,Kabir,Delhi,Accessories,Wallet,PROD7420,Wallet 4,2,14322.49,0.04,27499.18,6960.5,COD
ORD2136,2024-09-14,CUST369,Aditi,Bangalore,Home,Lamp,PROD2085,Lamp 2,4,6348.08,0.24,19298.16,5438.93,UPI
ORD2137,2023-05-15,CUST314,Arjun,Ahmedabad,Accessories,Bag,PROD8446,Bag 13,3,10926.29,0.25,24584.15,3129.82,Credit Card
ORD2138,2023-03-02,CUST616,Meera,Ahmedabad,Accessories,Belt,PROD6300,Belt 36,4,20799.55,0.19,67390.54,8783.26,UPI
ORD2139,2023-07-16,CUST711,Kunal,Jaipur,Accessories,Bag,PROD2625,Bag 38,5,3311.86,0.21,13081.85,2603.54,Netbanking
ORD2140,2024-07-25,CUST563,Isha,Lucknow,Electronics,Tablet,PROD6949,Tablet 7,2,13298.29,0.03,25798.68,6595.8,UPI
ORD2141,2024-09-29,CUST310,Sneha,Lucknow,Accessories,Bag,PROD4279,Bag 15,3,6596.18,0.2,15830.83,4248.95,Credit Card
ORD2142,2024-08-16,CUST126,Priya,Mumbai,Accessories,Bag,PROD2683,Bag 19,2,45808.83,0.22,71461.77,13306.61,UPI
ORD2143,2024-02-05,CUST549,Priya,Lucknow,Home,Table,PROD5509,Table 48,2,2356.27,0.03,4571.16,1229.48,COD
ORD2144,2024-01-06,CUST907,Rahul,Pune,Accessories,Belt,PROD5568,Belt 47,1,32767.86,0.2,26214.29,5415.0,Netbanking
ORD2145,2024-05-29,CUST377,Priya,Jaipur,Accessories,Sunglasses,PROD3781,Sunglasses 37,3,22799.95,0.12,60191.87,8413.05,Netbanking
ORD2146,2024-12-26,CUST225,Aditi,Delhi,Clothing,Dress,PROD4837,Dress 33,4,15931.25,0.25,47793.75,8430.74,UPI
ORD2147,2024-08-20,CUST482,Meera,Chennai,Clothing,T-Shirt,PROD7558,T-Shirt 48,3,39895.62,0.24,90962.01,8961.19,Netbanking
ORD2148,2023-02-21,CUST426,Diya,Kolkata,Electronics,Headphones,PROD5741,Headphones 47,5,13751.07,0.24,52254.07,8115.66,COD
ORD2149,2024-01-02,CUST403,Diya,Ahmedabad,Home,Table,PROD1226,Table 36,5,47724.9,0.16,200444.58,34393.1,COD
ORD2150,2023-03-21,CUST675,Priya,Bangalore,Electronics,Tablet,PROD4747,Tablet 42,4,628.74,0.07,2338.91,364.42,UPI
ORD2151,2023-06-18,CUST459,Arjun,Pune,Accessories,Watch,PROD8569,Watch 17,5,35896.48,0.19,145380.74,26948.48,COD
ORD2152,2023-03-12,CUST358,Meera,Chennai,Clothing,Jacket,PROD9818,Jacket 17,2,32547.97,0.19,52727.71,9583.43,COD
ORD2153,2023-10-25,CUST675,Isha,Bangalore,Home,Curtains,PROD2026,Curtains 11,5,10991.59,0.22,42867.2,7760.02,Credit Card
ORD2154,2023-09-21,CUST619,Kabir,Bangalore,Accessories,Bag,PROD8222,Bag 8,1,40083.31,0.18,32868.31,6660.32,COD
ORD2155,2024-07-20,CUST276,Vivaan,Lucknow,Electronics,Headphones,PROD5386,Headphones 48,5,11663.27,0.03,56566.86,8706.69,Credit Card
ORD2156,2024-01-10,CUST497,Meera,Ahmedabad,Home,Table,PROD9095,Table 41,1,2828.08,0.26,2092.78,423.23,UPI
ORD2157,2023-11-12,CUST175,Meera,Bangalore,Accessories,Sunglasses,PROD2073,Sunglasses 21,3,21597.0,0.06,60903.54,13070.11,COD
ORD2158,2024-09-05,CUST861,Sanya,Chennai,Accessories,Wallet,PROD2835,Wallet 12,5,14135.91,0.11,62904.8,14625.3,COD
ORD2159,2024-10-05,CUST349,Ananya,Lucknow,Accessories,Sunglasses,PROD6762,Sunglasses 42,1,22483.36,0.29,15963.19,1471.18,COD
ORD2160,2023-04-30,CUST389,Sneha,Chennai,Accessories,Watch,PROD7559,Watch 19,2,39139.45,0.06,73582.17,6855.95,Netbanking
ORD2161,2024-06-23,CUST819,Sneha,Jaipur,Accessories,Belt,PROD6262,Belt 29,2,889.27,0.23,1369.48,394.41,UPI
ORD2162,2023-06-02,CUST355,Isha,Hyderabad,Clothing,Jeans,PROD3976,Jeans 33,4,10713.13,0.06,40281.37,2867.14,Netbanking
ORD2163,2023-03-04,CUST102,Aarav,Bangalore,Accessories,Wallet,PROD3732,Wallet 20,4,42774.15,0.14,147143.08,33947.53,Credit Card
ORD2164,2023-09-30,CUST780,Rohan,Hyderabad,Home,Chair,PROD1310,Chair 48,3,36705.94,0.3,77082.47,20083.76,Credit Card
ORD2165,2023-01-03,CUST823,Priya,Lucknow,Electronics,Laptop,PROD4951,Laptop 13,4,18990.91,0.09,69126.91,11855.67,UPI
ORD2166,2024-09-30,CUST278,Priya,Hyderabad,Clothing,Dress,PROD7897,Dress 39,2,20892.78,0.05,39696.28,10625.14,Credit Card
ORD2167,2024-01-18,CUST406,Meera,Ahmedabad,Accessories,Watch,PROD8090,Watch 30,3,47640.58,0.3,100045.22,25045.47,COD
ORD2168,2023-05-20,CUST677,Aditi,Chennai,Clothing,Jacket,PROD5044,Jacket 8,2,25482.09,0.23,39242.42,11693.59,UPI
ORD2169,2024-09-18,CUST300,Priya,Bangalore,Accessories,Wallet,PROD3759,Wallet 36,4,38073.97,0.1,137066.29,32992.96,Netbanking
ORD2170,2023-09-19,CUST388,Arjun,Bangalore,Home,Lamp,PROD4964,Lamp 16,5,17128.06,0.29,60804.61,14859.79,Netbanking
ORD2171,2023-05-04,CUST262,Aditi,Lucknow,Electronics,Headphones,PROD6204,Headphones 24,5,30039.0,0.15,127665.75,8789.65,COD
ORD2172,2023-03-19,CUST643,Isha,Mumbai,Accessories,Bag,PROD9949,Bag 23,3,2355.8,0.16,5936.62,985.45,COD
ORD2173,2023-06-22,CUST157,Arjun,Jaipur,Electronics,Laptop,PROD3764,Laptop 32,2,47815.71,0.27,69810.94,19775.85,COD
